11001402,[Hollow Soldier - Crossbow] Deserter Trousers,0,40003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001403,[Hollow Soldier - Crossbow] Standard Bolt,0,404000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001404,[Hollow Soldier - Crossbow] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001405,[Hollow Soldier - Crossbow] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001406,[Hollow Soldier - Crossbow] Raw Gem,0,1220,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001500,[Hollow Soldier - Spear and Shield] Spear,0,9000000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001501,[Hollow Soldier - Spear and Shield] Wooden Shield,0,20110000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001502,[Hollow Soldier - Spear and Shield] Steel Soldier Helm,0,40000000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001503,[Hollow Soldier - Spear and Shield] Deserter Armor,0,40001000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001504,[Hollow Soldier - Spear and Shield] Deserter Trousers,0,40003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001505,[Hollow Soldier - Spear and Shield] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001506,[Hollow Soldier - Spear and Shield] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001507,[Hollow Soldier - Spear and Shield] Raw Gem,0,1220,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001600,[Hollow Assassin] Dagger,0,1000000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001601,[Hollow Assassin] Deserter Trousers,0,40003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001602,[Hollow Assassin] Throwing Knife,0,310,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,920,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001603,[Hollow Assassin] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001604,[Hollow Assassin] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11001605,[Hollow Assassin] Raw Gem,0,1220,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002000,[Hollow Soldier - Sword] Long Sword,0,2010000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002001,[Hollow Soldier - Sword] Deserter Trousers,0,40003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002002,[Hollow Soldier - Sword] Firebomb,0,292,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002003,[Hollow Soldier - Sword] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002004,[Hollow Soldier - Sword] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002100,[Hollow Soldier - Hilt] Broken Straight Sword,0,2030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002101,[Hollow Soldier - Hilt] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002102,[Hollow Soldier - Hilt] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002200,[Hollow Soldier - Sword & Shield] Long Sword,0,2010000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002201,[Hollow Soldier - Sword & Shield] Iron Round Shield,0,20080000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002202,[Hollow Soldier - Sword & Shield] Steel Soldier Helm,0,40000000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002203,[Hollow Soldier - Sword & Shield] Deserter Armor,0,40001000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002204,[Hollow Soldier - Sword & Shield] Deserter Trousers,0,40003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002205,[Hollow Soldier - Sword & Shield] Firebomb,0,292,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002206,[Hollow Soldier - Sword & Shield] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002207,[Hollow Soldier - Sword & Shield] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002400,[Hollow Soldier - Crossbow] Light Crossbow,0,14040000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002401,[Hollow Soldier - Crossbow] Steel Soldier Helm,0,40000000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002402,[Hollow Soldier - Crossbow] Deserter Trousers,0,40003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002403,[Hollow Soldier - Crossbow] Standard Bolt,0,404000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002404,[Hollow Soldier - Crossbow] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002405,[Hollow Soldier - Crossbow] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002500,[Hollow Soldier - Spear and Shield] Spear,0,9000000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002501,[Hollow Soldier - Spear and Shield] Wooden Shield,0,20110000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002502,[Hollow Soldier - Spear and Shield] Steel Soldier Helm,0,40000000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002503,[Hollow Soldier - Spear and Shield] Deserter Armor,0,40001000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002504,[Hollow Soldier - Spear and Shield] Deserter Trousers,0,40003000,0,0,0,0,0,0,4294967295,268435456,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002505,[Hollow Soldier - Spear and Shield] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11002506,[Hollow Soldier - Spear and Shield] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11050000,[Large Hollow Soldier - Greataxe] Greataxe,0,7050000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11050001,[Large Hollow Soldier - Greataxe] Titanite Shard,0,1000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11050002,[Large Hollow Soldier - Greataxe] Raw Gem,0,1220,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11050100,[Large Hollow Soldier - Halberd] Halberd,0,10030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11050101,[Large Hollow Soldier - Halberd] Titanite Shard,0,1000,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11050102,[Large Hollow Soldier - Halberd] Raw Gem,0,1220,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051000,[Large Hollow Soldier - Greataxe] Greataxe,0,7050000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051001,[Large Hollow Soldier - Greataxe] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051002,[Large Hollow Soldier - Greataxe] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051003,[Large Hollow Soldier - Greataxe] Raw Gem,0,1220,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051100,[Large Hollow Soldier - Halberd] Halberd,0,10030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051101,[Large Hollow Soldier - Halberd] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051102,[Large Hollow Soldier - Halberd] Titanite Chunk,0,1002,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11051103,[Large Hollow Soldier - Halberd] Raw Gem,0,1220,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11300000,[Unk16] Poison Gem,0,1200,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11300001,[Unk16] Heavy Gem,0,1100,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11301000,[Unk16] Dark Gem,0,1190,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700000,[Carthus Swordsman - Sword] Carthus Curved Sword,0,4050000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700001,[Carthus Swordsman - Sword] Carthus Shield,0,21070000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700002,[Carthus Swordsman - Sword] Sharp Gem, Titanite Shard, Large Titanite Shard,0,1110,1000,1001,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,10,950,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700003,[Carthus Swordsman - Sword] Vertebra Shackle, Ember,0,374,500,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,960,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700100,[Carthus Swordsman - Greatsword] Carthus Curved Greatsword,0,4060000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700101,[Carthus Swordsman - Greatsword] Sharp Gem, Titanite Shard, Large Titanite Shard,0,1110,1000,1001,0,0,0,0,4294967295,1073741824,1073741824,1073741824,0,0,0,0,0,10,950,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700102,[Carthus Swordsman - Greatsword] Vertebra Shackle, Ember,0,374,500,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,960,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700103,[Carthus Swordsman - Greatsword] Carthus Rouge,0,335,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700200,[Carthus Swordsman - Bow] Longbow,0,14060000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
11700201,[Carthus Swordsman - Bow] Fire Arrow,0,400100,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,System.Byte[]
